City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
366,tolanaro,-25.0319,46.9987,297.6,91,100,0.69,MG,1710448654
367,nantucket,41.2835,-70.0995,285.23,81,0,2.57,US,1710448723
368,shakawe,-18.3667,21.85,298.0,41,39,1.67,BW,1710448891
369,fortuna,40.5982,-124.1573,291.12,66,0,5.14,US,1710448891
370,lihue,21.9789,-159.3672,296.73,69,75,4.63,US,1710448644
371,cururupu,-1.8283,-44.8683,299.83,84,100,1.32,BR,1710448891
372,selkirk,50.1436,-96.8845,277.13,82,91,2.68,CA,1710448891
373,puerto cabezas,14.0351,-83.3888,304.13,79,75,8.23,NI,1710448891
374,zouerate,22.7187,-12.4521,297.81,21,0,3.12,MR,1710448891
375,port shepstone,-30.7414,30.455,293.11,80,19,2.29,ZA,1710448892
376,hobyo,5.3505,48.5268,300.75,66,12,6.81,SO,1710448892
377,kurumkan,54.3,110.3,258.78,84,28,2.68,RU,1710448892
378,daru,-9.0763,143.2092,298.72,90,97,3.7,PG,1710448668
379,saint-philippe,-21.3585,55.7679,297.92,88,88,5.7,RE,1710448656
380,tandur,17.2333,77.5833,300.18,28,0,3.06,IN,1710448892
381,sur,22.5667,59.5289,296.27,59,0,0.71,OM,1710448892
382,vilyuysk,63.7553,121.6247,242.04,100,100,0.89,RU,1710448689
383,isangel,-19.55,169.2667,299.21,100,100,0.0,VU,1710448670
384,myitkyina,25.3833,97.4,289.58,59,34,0.99,MM,1710448893
385,oskaloosa,41.2964,-92.6444,284.47,87,100,5.66,US,1710448893
386,pokrovsk,48.282,37.1758,277.51,78,100,5.17,UA,1710448893
387,belmonte,-15.8631,-38.8828,300.09,78,14,2.96,BR,1710448700
388,puerto aysen,-45.4,-72.7,282.88,99,100,2.78,CL,1710448893
389,viana do castelo,41.6932,-8.8329,287.2,96,100,4.77,PT,1710448894
390,bemidji,47.4736,-94.8803,283.1,53,13,3.13,US,1710448682
391,port-vila,-17.7338,168.3219,300.87,82,75,1.45,VU,1710448599
392,poteau,35.0537,-94.6236,299.03,61,100,5.66,US,1710448894
393,cabo san lucas,22.8909,-109.9124,301.82,38,40,4.12,MX,1710448642
394,laguna,38.421,-121.4238,294.13,28,0,10.8,US,1710448894
395,kilindoni,-7.9139,39.6668,301.48,78,100,4.98,TZ,1710448895
396,minbu,20.1833,94.8833,298.49,47,0,2.2,MM,1710448895
397,penzance,50.1186,-5.5371,284.53,93,77,11.63,GB,1710448895
398,hadibu,12.65,54.0333,298.72,77,2,3.06,YE,1710448677
399,moratuwa,6.773,79.8816,300.16,80,34,1.49,LK,1710448895
400,gebeit,21.0667,36.3167,295.07,75,100,4.0,SD,1710448895
401,bria,6.5423,21.9863,300.72,49,67,1.89,CF,1710448895
402,'ohonua,6.5423,21.9863,300.72,49,67,1.89,CF,1710448895
403,amuntai,-2.4177,115.2494,296.84,95,100,0.35,ID,1710448896
404,williams lake,52.1415,-122.1445,282.91,49,75,4.12,CA,1710448896
405,bairnsdale,-37.8333,147.6167,289.29,96,100,2.24,AU,1710448896
406,tafuna,-14.3358,-170.72,302.12,84,100,0.0,AS,1710448896
407,swift current,50.2834,-107.8014,275.6,87,100,5.66,CA,1710448896
408,labrador city,52.9463,-66.9114,276.58,74,100,2.06,CA,1710448616
409,christchurch,-43.5333,172.6333,290.12,65,0,1.79,NZ,1710448897
410,wabag,-5.4781,143.7021,287.65,98,100,0.69,PG,1710448897
411,lata,40.1629,-8.3327,288.75,96,75,1.83,PT,1710448897
412,novoural'sk,57.2439,60.0839,269.59,93,100,4.27,RU,1710448720
413,port saint john's,-31.6229,29.5448,292.13,85,61,1.51,ZA,1710448649
414,mejit,10.2753,170.8646,299.89,80,100,8.96,MH,1710448897
415,chinsali,-10.5414,32.0816,291.34,96,36,1.59,ZM,1710448897
416,wynyard,-41.0,145.7167,286.36,73,100,2.92,AU,1710448898
417,turkmenbasy,40.0222,52.9552,280.58,33,100,5.14,TM,1710448898
418,taltal,-25.4,-70.4833,294.0,76,29,3.38,CL,1710448698
419,alotau,-25.4,-70.4833,294.0,76,29,3.38,CL,1710448698
420,portland,45.5234,-122.6762,290.31,51,3,2.24,US,1710448898
421,saldanha,-33.0117,17.9442,289.18,84,59,5.3,ZA,1710448677
422,kaiama,9.6225,3.9481,299.8,68,100,5.2,NG,1710448899
423,kabompo,-13.5927,24.2008,291.77,96,99,1.72,ZM,1710448899
424,colonia,50.9333,6.95,288.13,67,0,2.06,DE,1710448455
425,harstad,68.799,16.5293,271.93,94,100,6.26,NO,1710448692
426,las palmas,28.4204,-14.0131,291.59,77,75,4.63,ES,1710448764
427,kyren,51.6828,102.1408,266.45,85,100,0.89,RU,1710448645
428,lauro de freitas,-12.8944,-38.3272,300.16,89,75,6.17,BR,1710448899
429,kievka,50.2619,71.5514,263.46,93,100,6.14,KZ,1710448899
430,hammerfest,70.6634,23.6821,267.4,100,40,0.51,NO,1710448444
431,kirensk,57.7853,108.1119,264.24,97,100,1.34,RU,1710448900
432,durgapur,23.4833,87.3167,297.95,81,0,2.18,IN,1710448900
433,heihe,50.2441,127.4902,270.47,96,100,4.71,CN,1710448900
434,pacocha,-17.5833,-71.3333,297.23,73,40,2.06,PE,1710448900
435,enriquillo,17.9,-71.2333,305.97,54,3,5.01,DO,1710448900
436,greymouth,-42.4667,171.2,286.37,78,95,1.35,NZ,1710448901
437,igarka,67.4667,86.5833,252.73,99,100,3.83,RU,1710448682
438,cuenca,-2.8833,-78.9833,292.22,63,100,5.14,EC,1710448672
439,viedma,-40.8135,-62.9967,295.14,17,0,3.52,AR,1710448674
440,mount gambier,-37.8333,140.7667,285.6,78,1,4.31,AU,1710448697
441,rundu,-17.9333,19.7667,300.85,35,81,1.19,NA,1710448901
442,gremyachinsk,58.5603,57.851,269.27,97,100,2.94,RU,1710448901
443,viljandi,58.3639,25.59,280.3,76,100,6.29,EE,1710448705
444,basco,20.4487,121.9702,297.0,78,100,8.27,PH,1710448699
445,aswan,24.0934,32.907,299.76,12,0,3.6,EG,1710448902
446,crane,31.3974,-102.3501,298.54,14,1,0.8,US,1710448902
447,kiunga,-6.1219,141.2906,296.91,99,100,0.6,PG,1710448902
448,midvagur,62.0511,-7.1939,275.61,75,75,4.12,FO,1710448902
449,cobija,-11.0267,-68.7692,298.25,100,75,0.0,BO,1710448902
450,bundaberg,-24.85,152.35,296.05,98,42,1.34,AU,1710448903
451,yemetsk,63.4721,41.7941,274.27,98,100,6.15,RU,1710448903
452,hassi messaoud,31.6804,6.0729,294.07,21,0,2.06,DZ,1710448903
453,jawf al maqbabah,13.8378,45.8349,296.76,49,23,1.71,YE,1710448903
454,sisimiut,66.9395,-53.6735,262.04,92,100,2.29,GL,1710448661
455,port augusta,-32.5,137.7667,297.12,55,100,4.15,AU,1710448903
456,motygino,58.1831,94.7592,264.14,96,100,1.79,RU,1710448903
457,gizo,-8.103,156.8419,301.87,81,83,4.26,SB,1710448682
458,flekkefjord,58.2971,6.6607,278.68,95,100,0.96,NO,1710448904
459,broome,42.2506,-75.833,292.77,34,0,1.54,US,1710448904
460,elmendorf air force base,42.2506,-75.833,292.77,34,0,1.54,US,1710448904
461,aleksandrovskoye,44.7142,43.0008,275.78,92,100,3.9,RU,1710448904
462,bhamo,24.2667,97.2333,292.04,46,65,0.6,MM,1710448904
463,kabala,9.5833,-11.55,302.87,30,27,1.2,SL,1710448905
464,alta,69.9689,23.2717,267.74,84,20,1.54,NO,1710448905
465,palmer,42.1584,-72.3287,294.3,24,20,1.54,US,1710448652
466,carnarvon,-24.8667,113.6333,301.6,72,44,5.68,AU,1710448679
467,ngetkib,7.3645,134.5148,299.29,89,75,2.06,PW,1710448905
468,kayangel,8.0823,134.7173,300.32,80,87,7.65,PW,1710448905
469,mount pleasant,32.7941,-79.8626,301.23,41,0,5.14,US,1710448905
470,susuman,62.7833,148.1667,254.95,97,100,2.25,RU,1710448906
471,ijuw,62.7833,148.1667,254.95,97,100,2.25,RU,1710448906
472,akureyri,65.6835,-18.0878,270.11,68,75,1.03,IS,1710448906
473,carbondale,37.7273,-89.2168,298.18,70,100,8.23,US,1710448906
474,pakur,24.6333,87.85,296.68,25,0,2.58,IN,1710448906
475,hasaki,35.7333,140.8333,273.37,49,2,1.82,JP,1710448906
476,urengoy,65.9667,78.3667,248.91,99,60,3.35,RU,1710448745
477,mokrous,51.2333,47.5167,266.23,89,12,2.98,RU,1710448792
478,fuvahmulah,51.2333,47.5167,266.23,89,12,2.98,RU,1710448792
479,sovetskaya gavan',48.9723,140.2878,262.1,96,28,2.03,RU,1710448907
480,gangapur,26.4833,76.7167,292.79,33,0,3.68,IN,1710448907
481,campo de criptana,39.4046,-3.1249,283.83,76,0,3.07,ES,1710448907
482,flying fish cove,-10.4217,105.6791,298.97,83,75,4.63,CX,1710448549
483,surat thani,9.1667,99.25,297.4,87,51,0.84,TH,1710448908
484,dergaon,26.7,93.9667,292.42,57,64,2.24,IN,1710448908
485,bianzhuang,34.8486,118.0447,279.65,91,0,1.45,CN,1710448908
486,riberalta,-10.9833,-66.1,307.26,59,75,4.12,BO,1710448908
487,cox's bazar,21.4532,91.9798,295.1,90,0,2.16,BD,1710448908
488,talara,-4.5772,-81.2719,306.57,49,0,7.72,PE,1710448908
489,saint-joseph,-21.3667,55.6167,297.36,83,83,4.96,RE,1710448909
490,ceeldheer,3.8488,47.1806,300.2,66,14,6.74,SO,1710448909
491,effingham,32.3669,-81.3332,300.4,29,5,2.27,US,1710448909
492,ciudad lazaro cardenas,17.9583,-102.2,301.44,53,31,5.57,MX,1710448909
493,skovorodino,53.9833,123.9167,263.89,98,100,0.92,RU,1710448715
494,cozumel,20.5083,-86.9458,303.19,72,75,4.47,MX,1710448909
495,seka,17.9285,103.9552,298.35,67,32,2.93,TH,1710448909
496,lepsy,46.235,78.9456,268.48,59,99,5.77,KZ,1710448910
497,ocean city,39.2776,-74.5746,297.29,54,65,1.34,US,1710448657
498,tobol'sk,58.2,68.2667,266.26,90,100,3.58,RU,1710448910
499,mitsamiouli,-11.3847,43.2844,301.19,79,2,4.4,KM,1710448910
500,luganville,-15.5333,167.1667,300.79,82,96,1.47,VU,1710448910
501,suva,-18.1416,178.4415,299.86,94,75,2.06,FJ,1710448804
502,champerico,14.3,-91.9167,309.45,59,0,6.44,GT,1710448910
503,halden,59.1226,11.3871,279.56,91,94,4.93,NO,1710448911
504,borogontsy,62.6683,131.1683,241.19,100,100,1.22,RU,1710448911
505,lerwick,60.1545,-1.1494,278.15,74,100,4.57,GB,1710448682
506,topolobampo,25.6,-109.05,297.06,48,0,5.8,MX,1710448911
507,pangody,65.85,74.4859,245.53,99,58,2.4,RU,1710448896
508,xucheng,20.35,110.1288,293.75,92,19,4.62,CN,1710448911
509,tezu,27.9167,96.1667,291.03,58,96,2.46,IN,1710448911
510,glace bay,46.1969,-59.957,277.64,82,75,2.06,CA,1710448912
511,baikonur,45.6167,63.3167,272.16,63,2,1.06,KZ,1710448890
512,nadym,65.5333,72.5167,246.75,100,31,2.61,RU,1710448654
513,robore,-18.3333,-59.75,308.2,49,40,5.14,BO,1710448912
514,kokopo,-4.352,152.2633,299.67,84,100,3.2,PG,1710448912
515,angaur state,6.906,134.13,300.76,78,83,7.37,PW,1710448912
516,shimoda,34.6667,138.95,279.87,67,0,1.66,JP,1710448912
517,demopolis,32.5176,-87.8364,301.12,51,100,3.6,US,1710448913
518,san antonio del estrecho,32.5176,-87.8364,301.12,51,100,3.6,US,1710448913
519,namibe,-15.1961,12.1522,296.72,78,10,0.93,AO,1710448913
520,nuuk,64.1835,-51.7216,269.49,80,20,3.6,GL,1710448703
521,chatellerault,46.8,0.5333,286.24,83,41,3.83,FR,1710448913
522,dakhla,23.6848,-15.958,291.16,94,0,7.2,EH,1710448841
523,shadrinsk,56.0852,63.6335,271.18,95,100,5.16,RU,1710448913
524,ocean pointe,56.0852,63.6335,271.18,95,100,5.16,RU,1710448913
525,pitimbu,-7.4706,-34.8086,300.48,76,100,5.11,BR,1710448914
526,fort st. john,56.2499,-120.8529,280.09,57,75,10.29,CA,1710448914
527,vohipaho,56.2499,-120.8529,280.09,57,75,10.29,CA,1710448914
528,ingeniero guillermo n. juarez,-23.9,-61.85,315.63,23,15,8.15,AR,1710448914
529,pisco,-13.7,-76.2167,300.18,61,0,4.12,PE,1710448645
530,ust-tsilma,65.441,52.1498,265.71,94,100,4.92,RU,1710448914
531,emiliano zapata,18.8333,-99.1833,305.49,14,75,2.57,MX,1710448915
532,chiredzi,-21.05,31.6667,295.59,94,100,2.5,ZW,1710448915
533,urucara,-2.5364,-57.76,300.2,88,94,0.83,BR,1710448698
534,sakiet sidi youssef,36.2229,8.3555,283.91,87,0,1.47,TN,1710448915
535,birnin kudu,11.4459,9.4984,303.38,13,100,4.16,NG,1710448915
536,fernie,49.5,-115.0687,280.53,81,100,1.56,CA,1710448915
537,wainwright,52.839,-110.8572,274.92,97,90,3.75,CA,1710448915
538,mont-tremblant,46.1949,-74.6264,284.92,37,100,1.54,CA,1710448916
539,yanaul,56.2719,54.9309,272.77,96,100,6.27,RU,1710448916
540,aripuana,-9.1667,-60.6333,302.13,72,100,0.5,BR,1710448916
541,tegueste,28.5167,-16.3167,291.53,93,20,3.6,ES,1710448916
542,ancud,-41.8697,-73.8203,287.11,67,97,3.22,CL,1710448916
543,kolonia town,6.964,158.206,299.21,94,100,1.54,FM,1710448916
544,thief river falls,48.1191,-96.1812,280.11,61,20,6.69,US,1710448917
545,koungou,-12.7336,45.2042,301.99,79,20,4.12,YT,1710448917
546,tomah,43.9786,-90.504,286.88,33,20,5.14,US,1710448917
547,al hazm,16.1641,44.7769,300.02,27,26,2.8,YE,1710448917
548,ceerigaabo,10.6162,47.368,289.96,57,4,3.03,SO,1710448917
549,wenatchee,47.4235,-120.3103,287.3,42,0,0.89,US,1710448917
550,rio san juan,19.6439,-70.0763,299.78,66,12,6.12,DO,1710448918
551,ahau,19.6439,-70.0763,299.78,66,12,6.12,DO,1710448918
552,pemba,-12.974,40.5178,302.54,79,40,3.09,MZ,1710448918
553,shingu,33.7333,135.9833,279.08,83,0,2.7,JP,1710448687
554,carranglan,15.9613,121.0641,293.03,92,94,2.55,PH,1710448918
555,celestun,20.8667,-90.4,305.29,52,57,3.18,MX,1710448918
556,pedernales,18.0384,-71.744,302.82,54,5,4.5,DO,1710448918
557,zapolyarnyy,69.4154,30.8136,268.75,95,100,4.71,RU,1710448632
558,la spezia,44.1105,9.8434,286.8,84,32,1.5,IT,1710448644
559,lospalos,-8.5186,127.0025,296.0,95,100,6.12,TL,1710448919
560,fort mcmurray,56.7268,-111.381,280.92,45,0,6.17,CA,1710448678
561,leo,11.1,-2.1,302.7,56,74,4.15,BF,1710448919
562,sao jose da coroa grande,-8.8978,-35.1478,300.97,75,74,3.78,BR,1710448919
563,cadale,2.7603,46.3222,300.97,68,64,8.47,SO,1710448919
564,kendari,-3.945,122.4989,297.36,95,100,0.97,ID,1710448920
565,guixi,28.2886,117.2133,285.25,91,83,1.63,CN,1710448920
566,kil'mez',28.2886,117.2133,285.25,91,83,1.63,CN,1710448920
567,la ronge,55.1001,-105.2842,274.29,64,40,4.12,CA,1710448920
568,basoko,1.2391,23.616,297.6,83,97,1.47,CD,1710448920
569,loches,47.1333,1.0,286.34,92,35,4.16,FR,1710448921
570,retreat,38.8245,-85.8533,298.61,54,76,8.05,US,1710448921
571,al wakrah,24.85,51.3333,295.2,56,12,2.31,QA,1710448782
572,saynshand,44.8824,110.1163,267.49,80,61,4.16,MN,1710448921
573,lesosibirsk,58.2358,92.4828,265.78,93,100,3.63,RU,1710448921
574,kiziltepe,37.1933,40.585,284.14,53,1,2.15,TR,1710448661
575,sainte-anne-des-monts,49.124,-66.4924,275.08,93,100,2.57,CA,1710448921
576,chinde,26.8418,88.0763,287.77,27,0,2.81,NP,1710448921
577,ouellah,26.8418,88.0763,287.77,27,0,2.81,NP,1710448921
578,carora,10.1755,-70.0827,309.99,25,75,7.22,VE,1710448922
579,ugoofaaru,5.6667,73.0,300.96,76,16,3.03,MV,1710448922
580,dryden,49.7833,-92.7503,279.31,52,0,2.06,CA,1710448922
581,wladyslawowo,54.7909,18.4009,284.53,81,100,4.68,PL,1710448922
582,isla vista,34.4133,-119.861,293.95,48,0,6.69,US,1710448922
